query_suburb,query_state,query_postcode,sa2_name,sa2_code,financial_year,dwelling_approvals
Blacktown,NSW,2148,Blacktown (North) - Marayong,116011304,2021-22,138
Blacktown,NSW,2148,Blacktown (North) - Marayong,116011304,2022-23,83
Blacktown,NSW,2148,Blacktown - West,116011561,2019-20,38
Blacktown,NSW,2148,Blacktown - West,116011561,2020-21,459
Blacktown,NSW,2148,Blacktown - West,116011561,2021-22,51
Blacktown,NSW,2148,Blacktown - West,116011561,2022-23,131
Blacktown,NSW,2148,Blacktown - South,116011560,2019-20,24
Blacktown,NSW,2148,Blacktown - South,116011560,2020-21,34
Blacktown,NSW,2148,Blacktown - South,116011560,2021-22,42
Blacktown,NSW,2148,Blacktown - South,116011560,2022-23,46
Thornton,NSW,2322,Thornton - Millers Forest,106021618,2019-20,513
Thornton,NSW,2322,Thornton - Millers Forest,106021618,2020-21,465
Thornton,NSW,2322,Thornton - Millers Forest,106021618,2021-22,353
Thornton,NSW,2322,Thornton - Millers Forest,106021618,2022-23,306
Kelso,NSW,2795,Kelso,318021480,2019-20,14
Kelso,NSW,2795,Kelso,318021480,2020-21,44
Kelso,NSW,2795,Kelso,318021480,2021-22,36
Kelso,NSW,2795,Kelso,318021480,2022-23,17
Rouse Hill,NSW,2155,Rouse Hill - Beaumont Hills,115041625,2019-20,4
Rouse Hill,NSW,2155,Rouse Hill - Beaumont Hills,115041625,2020-21,489
Rouse Hill,NSW,2155,Rouse Hill - Beaumont Hills,115041625,2021-22,173
Rouse Hill,NSW,2155,Rouse Hill - Beaumont Hills,115041625,2022-23,352
Cameron Park,NSW,2285,Edgeworth - Cameron Park,111021217,2019-20,181
Cameron Park,NSW,2285,Edgeworth - Cameron Park,111021217,2020-21,222
Cameron Park,NSW,2285,Edgeworth - Cameron Park,111021217,2021-22,242
Cameron Park,NSW,2285,Edgeworth - Cameron Park,111021217,2022-23,228
Charlestown,NSW,2290,Charlestown - Dudley,111011208,2019-20,61
Charlestown,NSW,2290,Charlestown - Dudley,111011208,2020-21,132
Charlestown,NSW,2290,Charlestown - Dudley,111011208,2021-22,140
Charlestown,NSW,2290,Charlestown - Dudley,111011208,2022-23,211
Moorebank,NSW,1875,Chipping Norton - Moorebank,127031523,2019-20,78
Moorebank,NSW,1875,Chipping Norton - Moorebank,127031523,2020-21,121
Moorebank,NSW,1875,Chipping Norton - Moorebank,127031523,2021-22,210
Moorebank,NSW,1875,Chipping Norton - Moorebank,127031523,2022-23,362
Taree,NSW,2430,Taree Surrounds,108051170,2019-20,102
Taree,NSW,2430,Taree Surrounds,108051170,2020-21,102
Taree,NSW,2430,Taree Surrounds,108051170,2021-22,84
Taree,NSW,2430,Taree Surrounds,108051170,2022-23,56
Taree,NSW,2430,Taree,108051169,2019-20,58
Taree,NSW,2430,Taree,108051169,2020-21,55
Taree,NSW,2430,Taree,108051169,2021-22,99
Taree,NSW,2430,Taree,108051169,2022-23,52
Moss Vale,NSW,2577,Moss Vale - Berrima,114021287,2019-20,25
Moss Vale,NSW,2577,Moss Vale - Berrima,114021287,2020-21,44
Moss Vale,NSW,2577,Moss Vale - Berrima,114021287,2021-22,107
Moss Vale,NSW,2577,Moss Vale - Berrima,114021287,2022-23,63
Wahroonga,NSW,2076,Wahroonga (West) - Waitara,121021579,2019-20,137
Wahroonga,NSW,2076,Wahroonga (West) - Waitara,121021579,2020-21,14
Wahroonga,NSW,2076,Wahroonga (West) - Waitara,121021579,2021-22,24
Wahroonga,NSW,2076,Wahroonga (West) - Waitara,121021579,2022-23,44
Wahroonga,NSW,2076,Wahroonga (East) - Warrawee,121031412,2019-20,49
Wahroonga,NSW,2076,Wahroonga (East) - Warrawee,121031412,2020-21,47
Wahroonga,NSW,2076,Wahroonga (East) - Warrawee,121031412,2021-22,35
Wahroonga,NSW,2076,Wahroonga (East) - Warrawee,121031412,2022-23,33
Forster,NSW,2428,Forster,108011152,2019-20,27
Forster,NSW,2428,Forster,108011152,2020-21,52
Forster,NSW,2428,Forster,108011152,2021-22,55
Forster,NSW,2428,Forster,108011152,2022-23,146
Forster,NSW,2428,Forster-Tuncurry Surrounds,108011153,2019-20,41
Forster,NSW,2428,Forster-Tuncurry Surrounds,108011153,2020-21,70
Forster,NSW,2428,Forster-Tuncurry Surrounds,108011153,2021-22,61
Forster,NSW,2428,Forster-Tuncurry Surrounds,108011153,2022-23,62
Auburn,NSW,1835,Auburn - South,125011584,2019-20,47
Auburn,NSW,1835,Auburn - South,125011584,2020-21,48
Auburn,NSW,1835,Auburn - South,125011584,2021-22,37
Auburn,NSW,1835,Auburn - South,125011584,2022-23,43
Auburn,NSW,1835,Auburn - Central,125011582,2019-20,129
Auburn,NSW,1835,Auburn - Central,125011582,2020-21,44
Auburn,NSW,1835,Auburn - Central,125011582,2021-22,38
Auburn,NSW,1835,Auburn - Central,125011582,2022-23,65
Auburn,NSW,1835,Auburn - North,125011583,2019-20,24
Auburn,NSW,1835,Auburn - North,125011583,2020-21,534
Auburn,NSW,1835,Auburn - North,125011583,2021-22,116
Auburn,NSW,1835,Auburn - North,125011583,2022-23,50
Bardia,NSW,2565,Denham Court - Bardia,123021703,2019-20,834
Bardia,NSW,2565,Denham Court - Bardia,123021703,2020-21,1112
Bardia,NSW,2565,Denham Court - Bardia,123021703,2021-22,281
Bardia,NSW,2565,Denham Court - Bardia,123021703,2022-23,210
Cobbitty,NSW,2570,Cobbitty - Bringelly,127011726,2019-20,96
Cobbitty,NSW,2570,Cobbitty - Bringelly,127011726,2020-21,44
Cobbitty,NSW,2570,Cobbitty - Bringelly,127011726,2021-22,204
Cobbitty,NSW,2570,Cobbitty - Bringelly,127011726,2022-23,174
Raymond Terrace,NSW,2324,Raymond Terrace,106031122,2019-20,36
Raymond Terrace,NSW,2324,Raymond Terrace,106031122,2020-21,100
Raymond Terrace,NSW,2324,Raymond Terrace,106031122,2021-22,139
Raymond Terrace,NSW,2324,Raymond Terrace,106031122,2022-23,31
Edmondson Park,NSW,2174,Edmondson Park,127031730,2019-20,591
Edmondson Park,NSW,2174,Edmondson Park,127031730,2020-21,213
Edmondson Park,NSW,2174,Edmondson Park,127031730,2021-22,393
Edmondson Park,NSW,2174,Edmondson Park,127031730,2022-23,431
Grafton,NSW,2460,Grafton,104011080,2019-20,33
Grafton,NSW,2460,Grafton,104011080,2020-21,44
Grafton,NSW,2460,Grafton,104011080,2021-22,62
Grafton,NSW,2460,Grafton,104011080,2022-23,69
Grafton,NSW,2460,Grafton Surrounds,104011081,2019-20,42
Grafton,NSW,2460,Grafton Surrounds,104011081,2020-21,71
Grafton,NSW,2460,Grafton Surrounds,104011081,2021-22,77
Grafton,NSW,2460,Grafton Surrounds,104011081,2022-23,87
West Pennant Hills,NSW,2125,West Pennant Hills,115011296,2019-20,21
West Pennant Hills,NSW,2125,West Pennant Hills,115011296,2020-21,22
West Pennant Hills,NSW,2125,West Pennant Hills,115011296,2021-22,13
West Pennant Hills,NSW,2125,West Pennant Hills,115011296,2022-23,12
Epping,NSW,1710,Epping (East) - North Epping,126011720,2019-20,547
Epping,NSW,1710,Epping (East) - North Epping,126011720,2020-21,132
Epping,NSW,1710,Epping (East) - North Epping,126011720,2021-22,40
Epping,NSW,1710,Epping (East) - North Epping,126011720,2022-23,325
Epping,NSW,1710,Epping (NSW) - West,126011721,2019-20,50
Epping,NSW,1710,Epping (NSW) - West,126011721,2020-21,95
Epping,NSW,1710,Epping (NSW) - West,126011721,2021-22,94
Epping,NSW,1710,Epping (NSW) - West,126011721,2022-23,84
Epping,NSW,1710,Epping - East,209041431,2019-20,21
Epping,NSW,1710,Epping - East,209041431,2020-21,64
Epping,NSW,1710,Epping - East,209041431,2021-22,36
Epping,NSW,1710,Epping - East,209041431,2022-23,14
Epping,NSW,1710,Epping - South,209041432,2019-20,16
Epping,NSW,1710,Epping - South,209041432,2020-21,23
Epping,NSW,1710,Epping - South,209041432,2021-22,17
Epping,NSW,1710,Epping - South,209041432,2022-23,12
Epping,NSW,1710,Epping (Vic.) - West,209041433,2019-20,127
Epping,NSW,1710,Epping (Vic.) - West,209041433,2020-21,50
Epping,NSW,1710,Epping (Vic.) - West,209041433,2021-22,28
Epping,NSW,1710,Epping (Vic.) - West,209041433,2022-23,19
Quakers Hill,NSW,2763,Quakers Hill,116021563,2019-20,37
Quakers Hill,NSW,2763,Quakers Hill,116021563,2020-21,144
Quakers Hill,NSW,2763,Quakers Hill,116021563,2021-22,70
Quakers Hill,NSW,2763,Quakers Hill,116021563,2022-23,156
Bowral,NSW,2576,Bowral,114021284,2019-20,78
Bowral,NSW,2576,Bowral,114021284,2020-21,228
Bowral,NSW,2576,Bowral,114021284,2021-22,98
Bowral,NSW,2576,Bowral,114021284,2022-23,74
Ryde,NSW,1680,West Ryde - Meadowbank,126021503,2019-20,147
Ryde,NSW,1680,West Ryde - Meadowbank,126021503,2020-21,98
Ryde,NSW,1680,West Ryde - Meadowbank,126021503,2021-22,270
Ryde,NSW,1680,West Ryde - Meadowbank,126021503,2022-23,79
Ryde,NSW,1680,Ryde - South,126021725,2019-20,15
Ryde,NSW,1680,Ryde - South,126021725,2020-21,25
Ryde,NSW,1680,Ryde - South,126021725,2021-22,32
Ryde,NSW,1680,Ryde - South,126021725,2022-23,82
Ryde,NSW,1680,Ryde - North,126021724,2019-20,131
Ryde,NSW,1680,Ryde - North,126021724,2020-21,128
Ryde,NSW,1680,Ryde - North,126021724,2021-22,256
Ryde,NSW,1680,Ryde - North,126021724,2022-23,127
Ryde,NSW,1680,North Ryde - East Ryde,126021501,2019-20,53
Ryde,NSW,1680,North Ryde - East Ryde,126021501,2020-21,150
Ryde,NSW,1680,North Ryde - East Ryde,126021501,2021-22,145
Ryde,NSW,1680,North Ryde - East Ryde,126021501,2022-23,134
Middleton Grange,NSW,2171,West Hoxton - Middleton Grange,127011597,2019-20,34
Middleton Grange,NSW,2171,West Hoxton - Middleton Grange,127011597,2020-21,91
Middleton Grange,NSW,2171,West Hoxton - Middleton Grange,127011597,2021-22,57
Middleton Grange,NSW,2171,West Hoxton - Middleton Grange,127011597,2022-23,60
Bathurst,NSW,2795,Bathurst - West,103011613,2019-20,78
Bathurst,NSW,2795,Bathurst - West,103011613,2020-21,65
Bathurst,NSW,2795,Bathurst - West,103011613,2021-22,39
Bathurst,NSW,2795,Bathurst - West,103011613,2022-23,14
Bathurst,NSW,2795,Bathurst - East,103011059,2019-20,141
Bathurst,NSW,2795,Bathurst - East,103011059,2020-21,253
Bathurst,NSW,2795,Bathurst - East,103011059,2021-22,128
Bathurst,NSW,2795,Bathurst - East,103011059,2022-23,65
Bathurst,NSW,2795,Bathurst Surrounds,103011060,2019-20,35
Bathurst,NSW,2795,Bathurst Surrounds,103011060,2020-21,29
Bathurst,NSW,2795,Bathurst Surrounds,103011060,2021-22,42
Bathurst,NSW,2795,Bathurst Surrounds,103011060,2022-23,35
Bathurst,NSW,2795,Bathurst - South,103011612,2019-20,51
Bathurst,NSW,2795,Bathurst - South,103011612,2020-21,12
Bathurst,NSW,2795,Bathurst - South,103011612,2021-22,39
Bathurst,NSW,2795,Bathurst - South,103011612,2022-23,50
Harrington Park,NSW,2567,Harrington Park,123011700,2019-20,18
Harrington Park,NSW,2567,Harrington Park,123011700,2020-21,42
Harrington Park,NSW,2567,Harrington Park,123011700,2021-22,21
Harrington Park,NSW,2567,Harrington Park,123011700,2022-23,9
Ballina,NSW,2478,Ballina,112011236,2019-20,78
Ballina,NSW,2478,Ballina,112011236,2020-21,47
Ballina,NSW,2478,Ballina,112011236,2021-22,21
Ballina,NSW,2478,Ballina,112011236,2022-23,28
Ballina,NSW,2478,Ballina Surrounds,112011237,2019-20,181
Ballina,NSW,2478,Ballina Surrounds,112011237,2020-21,122
Ballina,NSW,2478,Ballina Surrounds,112011237,2021-22,113
Ballina,NSW,2478,Ballina Surrounds,112011237,2022-23,171
Carlingford,NSW,2118,Carlingford - East,125021711,2019-20,45
Carlingford,NSW,2118,Carlingford - East,125021711,2020-21,54
Carlingford,NSW,2118,Carlingford - East,125021711,2021-22,47
Carlingford,NSW,2118,Carlingford - East,125021711,2022-23,69
Carlingford,NSW,2118,Carlingford - West,125021712,2019-20,98
Carlingford,NSW,2118,Carlingford - West,125021712,2020-21,261
Carlingford,NSW,2118,Carlingford - West,125021712,2021-22,99
Carlingford,NSW,2118,Carlingford - West,125021712,2022-23,338
Edgeworth,NSW,2285,Edgeworth - Cameron Park,111021217,2019-20,181
Edgeworth,NSW,2285,Edgeworth - Cameron Park,111021217,2020-21,222
Edgeworth,NSW,2285,Edgeworth - Cameron Park,111021217,2021-22,242
Edgeworth,NSW,2285,Edgeworth - Cameron Park,111021217,2022-23,228
Randwick,NSW,2031,Randwick - North,118021569,2019-20,17
Randwick,NSW,2031,Randwick - North,118021569,2020-21,16
Randwick,NSW,2031,Randwick - North,118021569,2021-22,26
Randwick,NSW,2031,Randwick - North,118021569,2022-23,9
Randwick,NSW,2031,Randwick - South,118021570,2019-20,54
Randwick,NSW,2031,Randwick - South,118021570,2020-21,12
Randwick,NSW,2031,Randwick - South,118021570,2021-22,17
Randwick,NSW,2031,Randwick - South,118021570,2022-23,164
Albion Park,NSW,2527,Albion Park - Macquarie Pass,107031136,2019-20,372
Albion Park,NSW,2527,Albion Park - Macquarie Pass,107031136,2020-21,541
Albion Park,NSW,2527,Albion Park - Macquarie Pass,107031136,2021-22,430
Albion Park,NSW,2527,Albion Park - Macquarie Pass,107031136,2022-23,258
Albion Park,NSW,2527,Albion Park Rail,107031137,2019-20,22
Albion Park,NSW,2527,Albion Park Rail,107031137,2020-21,14
Albion Park,NSW,2527,Albion Park Rail,107031137,2021-22,32
Albion Park,NSW,2527,Albion Park Rail,107031137,2022-23,53
Concord,NSW,2137,Concord - Mortlake - Cabarita,120011383,2019-20,51
Concord,NSW,2137,Concord - Mortlake - Cabarita,120011383,2020-21,133
Concord,NSW,2137,Concord - Mortlake - Cabarita,120011383,2021-22,97
Concord,NSW,2137,Concord - Mortlake - Cabarita,120011383,2022-23,91
Concord,NSW,2137,Concord West - North Strathfield,120011672,2019-20,47
Concord,NSW,2137,Concord West - North Strathfield,120011672,2020-21,50
Concord,NSW,2137,Concord West - North Strathfield,120011672,2021-22,56
Concord,NSW,2137,Concord West - North Strathfield,120011672,2022-23,295
Mount Annan,NSW,2567,Mount Annan,123011701,2019-20,198
Mount Annan,NSW,2567,Mount Annan,123011701,2020-21,40
Mount Annan,NSW,2567,Mount Annan,123011701,2021-22,36
Mount Annan,NSW,2567,Mount Annan,123011701,2022-23,25
Wagga Wagga,NSW,2650,Wagga Wagga - North,113031268,2019-20,56
Wagga Wagga,NSW,2650,Wagga Wagga - North,113031268,2020-21,58
Wagga Wagga,NSW,2650,Wagga Wagga - North,113031268,2021-22,16
Wagga Wagga,NSW,2650,Wagga Wagga - North,113031268,2022-23,10
Wagga Wagga,NSW,2650,Wagga Wagga - East,113031267,2019-20,34
Wagga Wagga,NSW,2650,Wagga Wagga - East,113031267,2020-21,47
Wagga Wagga,NSW,2650,Wagga Wagga - East,113031267,2021-22,57
Wagga Wagga,NSW,2650,Wagga Wagga - East,113031267,2022-23,41
Wagga Wagga,NSW,2650,Wagga Wagga - South,113031269,2019-20,75
Wagga Wagga,NSW,2650,Wagga Wagga - South,113031269,2020-21,121
Wagga Wagga,NSW,2650,Wagga Wagga - South,113031269,2021-22,86
Wagga Wagga,NSW,2650,Wagga Wagga - South,113031269,2022-23,107
Wagga Wagga,NSW,2650,Wagga Wagga - West,113031270,2019-20,15
Wagga Wagga,NSW,2650,Wagga Wagga - West,113031270,2020-21,21
Wagga Wagga,NSW,2650,Wagga Wagga - West,113031270,2021-22,77
Wagga Wagga,NSW,2650,Wagga Wagga - West,113031270,2022-23,41
Wagga Wagga,NSW,2650,Wagga Wagga Surrounds,113031271,2019-20,179
Wagga Wagga,NSW,2650,Wagga Wagga Surrounds,113031271,2020-21,245
Wagga Wagga,NSW,2650,Wagga Wagga Surrounds,113031271,2021-22,213
Wagga Wagga,NSW,2650,Wagga Wagga Surrounds,113031271,2022-23,187
Queanbeyan,NSW,2620,Queanbeyan,101021009,2019-20,28
Queanbeyan,NSW,2620,Queanbeyan,101021009,2020-21,13
Queanbeyan,NSW,2620,Queanbeyan,101021009,2021-22,11
Queanbeyan,NSW,2620,Queanbeyan,101021009,2022-23,22
Queanbeyan,NSW,2620,Queanbeyan - East,101021010,2019-20,25
Queanbeyan,NSW,2620,Queanbeyan - East,101021010,2020-21,10
Queanbeyan,NSW,2620,Queanbeyan - East,101021010,2021-22,13
Queanbeyan,NSW,2620,Queanbeyan - East,101021010,2022-23,1
Queanbeyan,NSW,2620,Queanbeyan West - Jerrabomberra,101021012,2019-20,3
Queanbeyan,NSW,2620,Queanbeyan West - Jerrabomberra,101021012,2020-21,2
Queanbeyan,NSW,2620,Queanbeyan West - Jerrabomberra,101021012,2021-22,3
Queanbeyan,NSW,2620,Queanbeyan West - Jerrabomberra,101021012,2022-23,8
Queanbeyan,NSW,2620,Queanbeyan Surrounds,101021611,2019-20,33
Queanbeyan,NSW,2620,Queanbeyan Surrounds,101021611,2020-21,71
Queanbeyan,NSW,2620,Queanbeyan Surrounds,101021611,2021-22,225
Queanbeyan,NSW,2620,Queanbeyan Surrounds,101021611,2022-23,255
Campbelltown,NSW,2560,Campbelltown - Woodbine,123021437,2019-20,205
Campbelltown,NSW,2560,Campbelltown - Woodbine,123021437,2020-21,129
Campbelltown,NSW,2560,Campbelltown - Woodbine,123021437,2021-22,324
Campbelltown,NSW,2560,Campbelltown - Woodbine,123021437,2022-23,108
Nowra,NSW,2541,North Nowra - Bomaderry,114011277,2019-20,33
Nowra,NSW,2541,North Nowra - Bomaderry,114011277,2020-21,27
Nowra,NSW,2541,North Nowra - Bomaderry,114011277,2021-22,49
Nowra,NSW,2541,North Nowra - Bomaderry,114011277,2022-23,88
Nowra,NSW,2541,Nowra,114011278,2019-20,208
Nowra,NSW,2541,Nowra,114011278,2020-21,225
Nowra,NSW,2541,Nowra,114011278,2021-22,200
Nowra,NSW,2541,Nowra,114011278,2022-23,110
Woy Woy,NSW,2256,Woy Woy - Blackwall,102011042,2019-20,43
Woy Woy,NSW,2256,Woy Woy - Blackwall,102011042,2020-21,45
Woy Woy,NSW,2256,Woy Woy - Blackwall,102011042,2021-22,41
Woy Woy,NSW,2256,Woy Woy - Blackwall,102011042,2022-23,54
Kingsford,NSW,2032,Kingsford,118021565,2019-20,14
Kingsford,NSW,2032,Kingsford,118021565,2020-21,11
Kingsford,NSW,2032,Kingsford,118021565,2021-22,71
Kingsford,NSW,2032,Kingsford,118021565,2022-23,8
Tahmoor,NSW,2573,Picton - Tahmoor - Buxton,123031447,2019-20,267
Tahmoor,NSW,2573,Picton - Tahmoor - Buxton,123031447,2020-21,335
Tahmoor,NSW,2573,Picton - Tahmoor - Buxton,123031447,2021-22,337
Tahmoor,NSW,2573,Picton - Tahmoor - Buxton,123031447,2022-23,464
Ashfield,NSW,1800,Ashfield - North,120031676,2019-20,19
Ashfield,NSW,1800,Ashfield - North,120031676,2020-21,22
Ashfield,NSW,1800,Ashfield - North,120031676,2021-22,4
Ashfield,NSW,1800,Ashfield - North,120031676,2022-23,7
Ashfield,NSW,1800,Ashfield - South,120031677,2019-20,42
Ashfield,NSW,1800,Ashfield - South,120031677,2020-21,101
Ashfield,NSW,1800,Ashfield - South,120031677,2021-22,5
Ashfield,NSW,1800,Ashfield - South,120031677,2022-23,173
Ashfield,NSW,1800,Ashfield - Kepnock,319011492,2019-20,11
Ashfield,NSW,1800,Ashfield - Kepnock,319011492,2020-21,27
Ashfield,NSW,1800,Ashfield - Kepnock,319011492,2021-22,19
Ashfield,NSW,1800,Ashfield - Kepnock,319011492,2022-23,24
Ashfield,NSW,1800,Bassendean - Eden Hill - Ashfield,504011044,2019-20,90
Ashfield,NSW,1800,Bassendean - Eden Hill - Ashfield,504011044,2020-21,110
Ashfield,NSW,1800,Bassendean - Eden Hill - Ashfield,504011044,2021-22,72
Ashfield,NSW,1800,Bassendean - Eden Hill - Ashfield,504011044,2022-23,39
Lennox Head,NSW,2478,Lennox Head - Skennars Head,112011242,2019-20,173
Lennox Head,NSW,2478,Lennox Head - Skennars Head,112011242,2020-21,191
Lennox Head,NSW,2478,Lennox Head - Skennars Head,112011242,2021-22,138
Lennox Head,NSW,2478,Lennox Head - Skennars Head,112011242,2022-23,111
Pemulwuy,NSW,2145,Pemulwuy - Greystanes (North),125031715,2019-20,29
Pemulwuy,NSW,2145,Pemulwuy - Greystanes (North),125031715,2020-21,40
Pemulwuy,NSW,2145,Pemulwuy - Greystanes (North),125031715,2021-22,344
Pemulwuy,NSW,2145,Pemulwuy - Greystanes (North),125031715,2022-23,39
Prestons,NSW,2170,Prestons,127031733,2019-20,5
Prestons,NSW,2170,Prestons,127031733,2020-21,140
Prestons,NSW,2170,Prestons,127031733,2021-22,34
Prestons,NSW,2170,Prestons,127031733,2022-23,9
Pymble,NSW,2073,Pymble,121031409,2019-20,63
Pymble,NSW,2073,Pymble,121031409,2020-21,102
Pymble,NSW,2073,Pymble,121031409,2021-22,56
Pymble,NSW,2073,Pymble,121031409,2022-23,61
Elderslie,NSW,2335,Elderslie - Narellan,123011699,2019-20,80
Elderslie,NSW,2335,Elderslie - Narellan,123011699,2020-21,140
Elderslie,NSW,2335,Elderslie - Narellan,123011699,2021-22,69
Elderslie,NSW,2335,Elderslie - Narellan,123011699,2022-23,91
Kurri Kurri,NSW,2327,Kurri Kurri - Abermain,106011111,2019-20,266
Kurri Kurri,NSW,2327,Kurri Kurri - Abermain,106011111,2020-21,323
Kurri Kurri,NSW,2327,Kurri Kurri - Abermain,106011111,2021-22,244
Kurri Kurri,NSW,2327,Kurri Kurri - Abermain,106011111,2022-23,220
Lavington,NSW,2641,Lavington,109011176,2019-20,61
Lavington,NSW,2641,Lavington,109011176,2020-21,71
Lavington,NSW,2641,Lavington,109011176,2021-22,44
Lavington,NSW,2641,Lavington,109011176,2022-23,32
Adamstown,NSW,2289,Adamstown - Kotara,111031222,2019-20,82
Adamstown,NSW,2289,Adamstown - Kotara,111031222,2020-21,166
Adamstown,NSW,2289,Adamstown - Kotara,111031222,2021-22,58
Adamstown,NSW,2289,Adamstown - Kotara,111031222,2022-23,56
Stanmore,NSW,2048,Petersham - Stanmore,117021327,2019-20,378
Stanmore,NSW,2048,Petersham - Stanmore,117021327,2020-21,53
Stanmore,NSW,2048,Petersham - Stanmore,117021327,2021-22,10
Stanmore,NSW,2048,Petersham - Stanmore,117021327,2022-23,59
Aberglasslyn,NSW,2320,Rutherford (North) - Aberglasslyn,106021615,2019-20,220
Aberglasslyn,NSW,2320,Rutherford (North) - Aberglasslyn,106021615,2020-21,260
Aberglasslyn,NSW,2320,Rutherford (North) - Aberglasslyn,106021615,2021-22,297
Aberglasslyn,NSW,2320,Rutherford (North) - Aberglasslyn,106021615,2022-23,190
Bateau Bay,NSW,2261,Bateau Bay - Killarney Vale,102021044,2019-20,31
Bateau Bay,NSW,2261,Bateau Bay - Killarney Vale,102021044,2020-21,34
Bateau Bay,NSW,2261,Bateau Bay - Killarney Vale,102021044,2021-22,44
Bateau Bay,NSW,2261,Bateau Bay - Killarney Vale,102021044,2022-23,55
Ingleburn,NSW,1890,Ingleburn,123021705,2019-20,29
Ingleburn,NSW,1890,Ingleburn,123021705,2020-21,43
Ingleburn,NSW,1890,Ingleburn,123021705,2021-22,34
Ingleburn,NSW,1890,Ingleburn,123021705,2022-23,61
